source_path,category,confidence,reasons,dest_path
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\07.行业模板，可根据行业选择\音乐，配音\02突出指导老师的表单式简历模板.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\07.行业模板，可根据行业选择\音乐，配音\02突出指导老师的表单式简历模板.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\07.行业模板，可根据行业选择\音乐，配音\03歌手表演，三段式简历模板.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\07.行业模板，可根据行业选择\音乐，配音\03歌手表演，三段式简历模板.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\07.行业模板，可根据行业选择\音乐，配音\04配音员_录音员_音效师，大头式简历模板.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\07.行业模板，可根据行业选择\音乐，配音\04配音员_录音员_音效师，大头式简历模板.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\100道面试常见问题+经典面试题.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\100道面试常见问题+经典面试题.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\10道超难面试题的经典解答.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\10道超难面试题的经典解答.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\16个经典面试问题回答规律.txt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\16个经典面试问题回答规律.txt
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\21世纪大型企业面试全攻略.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\21世纪大型企业面试全攻略.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\46家中外知名企业面试题目及答案.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\46家中外知名企业面试题目及答案.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\65个面试常见问题技巧回答.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\65个面试常见问题技巧回答.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\75道面试逻辑智力测试题内附详细答案.txt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\75道面试逻辑智力测试题内附详细答案.txt
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\8个面试TIPS.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\8个面试TIPS.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\C语言经典面试题.pdf,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\C语言经典面试题.pdf
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\SQL数据库面试题.txt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\SQL数据库面试题.txt
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\【面试】至今最全面_经典面试回答(悉心整理).pdf,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\【面试】至今最全面_经典面试回答(悉心整理).pdf
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\中国邮政储蓄面试问题与技巧.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\中国邮政储蓄面试问题与技巧.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\九成职场新人不懂面试礼仪标准.txt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\九成职场新人不懂面试礼仪标准.txt
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\五百强各大行业简介+面试流程+tips.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\五百强各大行业简介+面试流程+tips.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\人力资源-招聘面试→招聘选拔的过程和步骤(PPT_82页).ppt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\人力资源-招聘面试→招聘选拔的过程和步骤(PPT_82页).ppt
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\优秀精美简历模板集合(四处收集认真挑选精心整理吐血推荐永久免费).doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\优秀精美简历模板集合(四处收集认真挑选精心整理吐血推荐永久免费).doc
"C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\全英面试攻略,面试英文自我介绍,英文面试常见问题,英文面试对话.doc",模板,1.0,scan_template,"C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\全英面试攻略,面试英文自我介绍,英文面试常见问题,英文面试对话.doc"
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\别让面试毁在自己手里—资深人士谈面试-真经.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\别让面试毁在自己手里—资深人士谈面试-真经.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\十一个面试必胜技巧.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\十一个面试必胜技巧.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\大学生求职面试技巧(精品).ppt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\大学生求职面试技巧(精品).ppt
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\大学生求职面试礼仪.ppt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\大学生求职面试礼仪.ppt
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\大学生面试技巧.ppt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\大学生面试技巧.ppt
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\市场营销面试题.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\市场营销面试题.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\应付500强名企英语面试的秘笈.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\应付500强名企英语面试的秘笈.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\招聘与面试技巧(张晓彤_免费下载版).doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\招聘与面试技巧(张晓彤_免费下载版).doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\数据库面试题(SQL+ORACLE)..doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\数据库面试题(SQL+ORACLE)..doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\毕业生如何掌握面试技巧与艺术.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\毕业生如何掌握面试技巧与艺术.doc
"C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\演好面试这场重头戏,早日拿到心仪的Office.doc",模板,1.0,scan_template,"C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\演好面试这场重头戏,早日拿到心仪的Office.doc"
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\结构化面试题型及答题套路_txt.txt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\结构化面试题型及答题套路_txt.txt
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\英文面试：性格爱好篇.pdf,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\英文面试：性格爱好篇.pdf
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\英语面试常见问题汇总以及回答提示.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\英语面试常见问题汇总以及回答提示.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\英语面试自我介绍常用句型.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\英语面试自我介绍常用句型.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\英语面试：应聘原因篇.pdf,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\英语面试：应聘原因篇.pdf
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\银行面试问题汇总.pdf,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\银行面试问题汇总.pdf
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试一面必备：面试自我介绍技巧大全.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试一面必备：面试自我介绍技巧大全.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试中常见的IQ_EQ测试题.txt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试中常见的IQ_EQ测试题.txt
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试前的准备及.ppt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试前的准备及.ppt
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试常见问题及回答_面试技巧及注意事项_面试题目及答案.pdf,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试常见问题及回答_面试技巧及注意事项_面试题目及答案.pdf
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试技巧和注意事项和实战经验.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试技巧和注意事项和实战经验.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试技巧培训.ppt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试技巧培训.ppt
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试技巧：把100个面试问题变成5个.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试技巧：把100个面试问题变成5个.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试时如何做精彩的自我介绍.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试时如何做精彩的自我介绍.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试时完美的回答.docx,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试时完美的回答.docx
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试的突发状况的处理.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试的突发状况的处理.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试英语自我介绍范文(分类介绍和7个范文)--2010年8月更新.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试英语自我介绍范文(分类介绍和7个范文)--2010年8月更新.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试让你出色的24个秘籍.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试让你出色的24个秘籍.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试轻松面试轻松应对.doc,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试轻松面试轻松应对.doc
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试问题及回答技巧大公开.pdf,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\面试问题及回答技巧大公开.pdf
C:\Users\15048\Desktop\AI面试官\数据\data_raw\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\高手解招---应聘自我介绍65个技巧.txt,模板,1.0,scan_template,C:\Users\15048\Desktop\AI面试官\数据\清洗后数据\模板\模板\HR面谈求职面试+通用简历模板\通用-简历模板\该目录仅是各种Word模板-最新版真实简历见上一层目录\700套高端简历模板\08.面试经验及电子书\高手解招---应聘自我介绍65个技巧.txt
